CustomerID,Age,Gender,MaritalStatus,IncomeLevel,transaction_count,total_spent,avg_spent,median_spent,max_spent,min_spent,spend_std,unique_product_categories,weekend_transaction_rate,days_since_last_transaction,transaction_history_days,transactions_per_active_day,tx_category_count_Books,tx_category_count_Clothing,tx_category_count_Electronics,tx_category_count_Furniture,tx_category_count_Groceries,service_interaction_count,unresolved_interaction_count,complaint_count,unresolved_rate,days_since_last_service_interaction,service_history_days,service_type_count_Complaint,service_type_count_Feedback,service_type_count_Inquiry,service_resolution_count_Resolved,service_resolution_count_Unresolved,LoginFrequency,ServiceUsage,days_since_last_login,ChurnStatus,avg_spend_per_login,service_interactions_per_transaction,complaints_per_transaction,low_login_frequency_flag
88,22,M,Single,High,2,447.34000000000003,223.67000000000002,223.67000000000002,224.36,222.98,0.9758073580374625,2,0.5,140,198,0.010050251256281407,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Online Banking,326,0,34.41076923076923,0.0,0.0,0
89,24,M,Single,Medium,7,1951.99,278.85571428571427,276.11,480.04,55.81,157.9536412851508,4,0.2857142857142857,80,220,0.03167420814479638,0,1,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,Mobile App,116,0,162.66583333333332,0.0,0.0,0
90,22,M,Married,Medium,6,1229.96,204.99333333333334,201.575,433.71,6.53,149.93762365285994,4,0.6666666666666666,1,356,0.01680672268907563,2,2,0,1,1,1.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,1.0,1.0,0.0,47,Online Banking,215,0,26.16936170212766,0.16666666666666666,0.0,0
91,65,F,Widowed,Low,9,1804.74,200.52666666666667,116.1,486.45,8.02,197.27293079639688,5,0.1111111111111111,64,298,0.030100334448160536,3,2,1,2,1,2.0,1.0,0.0,0.5,220.0,130.0,0.0,1.0,1.0,1.0,1.0,43,Mobile App,331,0,41.9706976744186,0.2222222222222222,0.0,0
92,21,F,Divorced,Low,8,2265.28,283.16,342.19000000000005,432.99,74.37,150.7763232644398,5,0.25,22,189,0.042105263157894736,1,1,1,2,3,2.0,1.0,0.0,0.5,85.0,192.0,0.0,1.0,1.0,1.0,1.0,37,Mobile App,183,0,61.22378378378379,0.25,0.0,0
93,30,F,Married,Low,5,848.07,169.614,138.08,359.19,43.8,117.1618300898377,3,0.2,21,191,0.026041666666666668,2,0,1,0,2,2.0,0.0,2.0,0.0,84.0,183.0,2.0,0.0,0.0,2.0,0.0,42,Mobile App,76,0,20.19214285714286,0.4,0.4,0
94,54,M,Widowed,High,3,1113.6100000000001,371.2033333333334,386.49,430.25,296.87,67.99130630700762,2,0.3333333333333333,2,239,0.0125,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,Website,187,0,27.161219512195125,0.0,0.0,0
95,58,F,Single,High,3,677.27,225.75666666666666,229.9,323.59,123.78,99.96941749021713,3,0.0,54,271,0.011029411764705883,0,1,0,1,1,1.0,0.0,1.0,0.0,153.0,0.0,1.0,0.0,0.0,1.0,0.0,12,Online Banking,194,0,56.439166666666665,0.3333333333333333,0.3333333333333333,0
96,32,F,Divorced,High,1,161.84,161.84,161.84,161.84,161.84,0.0,1,0.0,129,0,1.0,0,0,1,0,0,2.0,2.0,2.0,1.0,313.0,25.0,2.0,0.0,0.0,0.0,2.0,36,Mobile App,307,0,4.495555555555556,2.0,2.0,0
97,33,M,Single,High,2,553.65,276.825,276.825,398.53,155.12,172.1168616086175,1,0.5,111,138,0.014388489208633094,0,0,0,2,0,2.0,0.0,1.0,0.0,141.0,117.0,1.0,0.0,1.0,2.0,0.0,38,Website,11,0,14.569736842105263,1.0,0.5,0
98,38,F,Divorced,Low,5,893.76,178.752,141.59,286.81,87.76,82.7928606221575,4,0.0,50,301,0.016556291390728478,1,1,2,0,1,1.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,9,Mobile App,222,0,99.30666666666667,0.2,0.0,1
99,53,M,Widowed,Low,5,889.75,177.95,147.43,475.22,23.13,179.90227499951192,4,0.2,52,288,0.01730103806228374,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Online Banking,324,0,63.55357142857143,0.0,0.0,0
100,41,F,Married,Low,4,1108.56,277.14,320.94,453.32,13.36,190.90220410810696,2,0.25,4,313,0.012738853503184714,0,2,0,0,2,2.0,0.0,1.0,0.0,29.0,301.0,1.0,1.0,0.0,2.0,0.0,45,Online Banking,212,1,24.634666666666664,0.5,0.25,0
101,33,F,Single,High,1,492.35,492.35,492.35,492.35,492.35,0.0,1,0.0,206,0,1.0,0,0,0,0,1,2.0,1.0,0.0,0.5,70.0,167.0,0.0,1.0,1.0,1.0,1.0,35,Online Banking,350,0,14.067142857142859,2.0,0.0,0
102,31,M,Married,High,6,2029.96,338.32666666666665,420.70500000000004,481.44,119.17,166.33276017269318,4,0.16666666666666666,1,316,0.01892744479495268,0,1,2,1,2,2.0,1.0,1.0,0.5,61.0,57.0,1.0,1.0,0.0,1.0,1.0,32,Online Banking,351,0,63.43625,0.3333333333333333,0.16666666666666666,0
103,39,M,Widowed,Low,9,2297.73,255.30333333333334,244.38,469.32,68.4,140.70201233457894,4,0.2222222222222222,11,353,0.025423728813559324,2,2,2,3,0,2.0,0.0,0.0,0.0,5.0,89.0,0.0,2.0,0.0,2.0,0.0,46,Mobile App,248,0,49.95065217391304,0.2222222222222222,0.0,0
104,66,F,Widowed,Medium,9,2666.84,296.3155555555556,397.53,483.57,124.52,163.57252283858,4,0.0,12,326,0.027522935779816515,0,2,5,1,1,2.0,1.0,0.0,0.5,252.0,109.0,0.0,0.0,2.0,1.0,1.0,3,Online Banking,283,1,888.9466666666667,0.2222222222222222,0.0,1
105,67,F,Widowed,Low,8,1863.6,232.95,261.61,444.57,43.61,142.12403174692164,3,0.0,11,323,0.024691358024691357,0,2,0,4,2,2.0,2.0,0.0,1.0,75.0,130.0,0.0,0.0,2.0,0.0,2.0,30,Website,7,0,62.12,0.25,0.0,0
106,23,M,Married,High,3,875.08,291.6933333333333,244.22,499.56,131.3,188.66410610747698,3,0.3333333333333333,32,323,0.009259259259259259,0,1,0,1,1,2.0,1.0,1.0,0.5,223.0,18.0,1.0,0.0,1.0,1.0,1.0,49,Mobile App,164,0,17.858775510204083,0.6666666666666666,0.3333333333333333,0
107,59,F,Married,High,6,1542.76,257.12666666666667,240.37,481.43,9.93,191.18314127209717,4,0.16666666666666666,35,276,0.021660649819494584,1,2,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Online Banking,338,1,220.3942857142857,0.0,0.0,1
108,53,M,Divorced,Low,2,494.30999999999995,247.15499999999997,247.15499999999997,365.58,128.73,167.47824112403376,2,0.0,74,119,0.016666666666666666,1,1,0,0,0,2.0,2.0,0.0,1.0,47.0,116.0,0.0,1.0,1.0,0.0,2.0,1,Mobile App,282,1,494.30999999999995,1.0,0.0,1
109,18,M,Married,Medium,6,1274.7,212.45000000000002,234.29000000000002,348.8,15.53,126.76153801528285,5,0.5,7,330,0.01812688821752266,2,1,1,1,1,2.0,2.0,1.0,1.0,19.0,211.0,1.0,0.0,1.0,0.0,2.0,20,Mobile App,247,0,63.735,0.3333333333333333,0.16666666666666666,0
110,49,M,Married,Medium,3,723.0,241.0,301.71,356.25,65.04,154.806634547748,3,0.3333333333333333,48,107,0.027777777777777776,1,1,1,0,0,2.0,0.0,0.0,0.0,25.0,119.0,0.0,1.0,1.0,2.0,0.0,25,Website,82,1,28.92,0.6666666666666666,0.0,0
111,23,F,Widowed,High,2,613.1800000000001,306.59000000000003,306.59000000000003,350.44,262.74,62.01326471006019,2,1.0,83,266,0.00749063670411985,1,0,0,1,0,1.0,1.0,0.0,1.0,300.0,0.0,0.0,0.0,1.0,0.0,1.0,33,Website,197,1,18.581212121212122,0.5,0.0,0
112,48,F,Divorced,High,3,750.17,250.05666666666664,223.78,338.38,188.01,78.5533680584947,3,0.3333333333333333,2,343,0.00872093023255814,1,1,0,1,0,1.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,1.0,1.0,0.0,35,Website,76,0,21.43342857142857,0.3333333333333333,0.0,0
113,18,F,Married,High,7,1834.01,262.00142857142856,213.16,479.5,27.17,196.96165214144025,4,0.42857142857142855,73,277,0.025179856115107913,2,1,2,2,0,1.0,1.0,1.0,1.0,136.0,0.0,1.0,0.0,0.0,0.0,1.0,44,Online Banking,263,0,41.68204545454545,0.14285714285714285,0.14285714285714285,0
114,67,F,Married,Low,8,2133.28,266.66,288.365,476.62,42.8,144.76997380080482,5,0.25,27,333,0.023952095808383235,2,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Website,151,0,88.88666666666667,0.0,0.0,0
115,68,F,Widowed,High,5,653.62,130.724,128.83,275.8,37.93,93.40802925873129,4,0.2,100,188,0.026455026455026454,1,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Mobile App,101,0,46.68714285714286,0.0,0.0,0
116,54,M,Married,High,7,1504.28,214.89714285714285,185.09,364.59,76.68,108.28079665300547,3,0.2857142857142857,11,303,0.023026315789473683,4,0,2,1,0,1.0,0.0,1.0,0.0,218.0,0.0,1.0,0.0,0.0,1.0,0.0,39,Mobile App,133,0,38.57128205128205,0.14285714285714285,0.14285714285714285,0
117,52,F,Widowed,High,2,448.48,224.24,224.24,236.46,212.02,17.28168973219922,2,0.5,4,255,0.0078125,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Online Banking,6,0,10.192727272727273,0.0,0.0,0
118,66,M,Divorced,Medium,6,1625.39,270.89833333333337,322.155,405.37,70.57,128.23296478155166,4,0.5,13,327,0.018292682926829267,1,2,2,1,0,1.0,1.0,0.0,1.0,331.0,0.0,0.0,0.0,1.0,0.0,1.0,34,Online Banking,91,0,47.805588235294124,0.16666666666666666,0.0,0
119,47,M,Widowed,Medium,8,2012.3300000000002,251.54125000000002,265.18,380.8,61.45,105.33605276684712,5,0.125,57,276,0.02888086642599278,1,2,1,1,3,2.0,0.0,1.0,0.0,307.0,38.0,1.0,1.0,0.0,2.0,0.0,18,Mobile App,277,1,111.79611111111112,0.25,0.125,0
120,21,F,Widowed,High,6,1168.79,194.79833333333332,118.89,453.15,54.9,171.24849645082045,3,0.0,2,234,0.02553191489361702,3,0,2,0,1,2.0,1.0,1.0,0.5,53.0,166.0,1.0,1.0,0.0,1.0,1.0,2,Online Banking,311,0,584.395,0.3333333333333333,0.16666666666666666,1
121,52,M,Divorced,Medium,5,1073.01,214.602,118.33,492.28,27.84,190.052139872194,4,0.4,39,277,0.017985611510791366,1,1,0,2,1,2.0,1.0,2.0,0.5,24.0,242.0,2.0,0.0,0.0,1.0,1.0,38,Mobile App,113,0,28.237105263157893,0.4,0.4,0
122,60,F,Single,Medium,9,2825.52,313.94666666666666,341.2,491.19,6.3,177.30779607789387,5,0.1111111111111111,15,270,0.033210332103321034,1,2,2,1,3,1.0,0.0,0.0,0.0,273.0,0.0,0.0,1.0,0.0,1.0,0.0,17,Mobile App,200,1,166.20705882352942,0.1111111111111111,0.0,0
123,31,M,Widowed,Medium,3,938.58,312.86,375.92,442.76,119.9,170.41733362542675,2,0.3333333333333333,15,179,0.016666666666666666,0,0,1,0,2,2.0,0.0,0.0,0.0,49.0,86.0,0.0,0.0,2.0,2.0,0.0,23,Mobile App,291,1,40.807826086956524,0.6666666666666666,0.0,0
124,66,M,Married,Medium,7,2283.88,326.2685714285714,318.29,494.01,116.2,125.96517804914333,4,0.2857142857142857,34,260,0.02681992337164751,2,2,2,1,0,2.0,0.0,0.0,0.0,5.0,21.0,0.0,1.0,1.0,2.0,0.0,33,Website,315,0,69.20848484848486,0.2857142857142857,0.0,0
125,57,M,Widowed,Low,2,744.89,372.445,372.445,374.94,369.95,3.5284628381208787,2,0.0,123,97,0.02040816326530612,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Online Banking,193,0,26.603214285714284,0.0,0.0,0
126,39,F,Divorced,Medium,9,2323.02,258.11333333333334,215.41,456.04,10.61,173.8621910450918,4,0.3333333333333333,49,268,0.03345724907063197,1,4,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Website,231,0,154.868,0.0,0.0,0
127,27,F,Married,Medium,8,1976.17,247.02125,228.39,488.18,58.39,173.72225381235089,4,0.375,0,308,0.025889967637540454,0,1,1,3,3,1.0,0.0,0.0,0.0,246.0,0.0,0.0,1.0,0.0,1.0,0.0,11,Website,347,0,179.6518181818182,0.125,0.0,0
128,18,F,Divorced,Medium,2,630.2,315.1,315.1,482.75,147.45,237.09290373184942,2,0.5,239,41,0.047619047619047616,1,1,0,0,0,2.0,1.0,2.0,0.5,135.0,76.0,2.0,0.0,0.0,1.0,1.0,23,Website,177,1,27.400000000000002,1.0,1.0,0
129,28,F,Widowed,Medium,2,243.55,121.775,121.775,127.65,115.9,8.308504678941933,2,0.0,32,253,0.007874015748031496,1,0,0,0,1,1.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,1.0,1.0,0.0,13,Website,285,0,18.734615384615385,0.5,0.0,0
130,68,M,Divorced,Low,2,552.23,276.115,276.115,391.42,160.81,163.06589480942972,1,0.0,54,216,0.009216589861751152,0,0,2,0,0,1.0,1.0,0.0,1.0,115.0,0.0,0.0,1.0,0.0,0.0,1.0,47,Mobile App,309,0,11.749574468085108,0.5,0.0,0
131,61,F,Divorced,Low,8,2726.7,340.8375,366.78,450.67,182.65,94.86169944413061,5,0.25,87,190,0.041884816753926704,2,1,3,1,1,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,11,Website,98,0,247.88181818181818,0.125,0.0,0
132,41,F,Single,High,9,1879.94,208.88222222222223,230.72,405.19,11.23,149.13748202395143,5,0.3333333333333333,73,279,0.03214285714285714,1,1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,Website,199,0,52.220555555555556,0.0,0.0,0
133,20,M,Widowed,Medium,4,896.27,224.0675,221.98000000000002,376.77,75.54,153.2701178475439,2,0.0,124,237,0.01680672268907563,0,0,2,0,2,1.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,38,Mobile App,262,0,23.586052631578948,0.25,0.0,0
134,52,M,Widowed,Medium,6,1570.08,261.68,235.35500000000002,478.02,93.12,141.1092933863677,4,0.3333333333333333,2,321,0.018633540372670808,0,2,1,1,2,1.0,1.0,0.0,1.0,248.0,0.0,0.0,0.0,1.0,0.0,1.0,27,Mobile App,360,0,58.151111111111106,0.16666666666666666,0.0,0
135,53,F,Widowed,High,2,441.75,220.875,220.875,372.66,69.09,214.65640556480025,2,0.0,221,89,0.022222222222222223,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Mobile App,195,0,24.541666666666668,0.0,0.0,0
136,48,M,Widowed,Low,2,419.86,209.93,209.93,228.16,191.7,25.781113242061537,2,0.0,1,136,0.014598540145985401,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Mobile App,54,0,10.496500000000001,0.0,0.0,0
137,21,F,Married,High,1,431.47,431.47,431.47,431.47,431.47,0.0,1,1.0,195,0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Online Banking,195,1,11.354473684210527,0.0,0.0,0
138,36,M,Divorced,Low,8,2804.65,350.58125,375.13,498.24,120.37,122.8564564775262,4,0.25,82,267,0.029850746268656716,2,3,2,1,0,1.0,1.0,0.0,1.0,305.0,0.0,0.0,0.0,1.0,0.0,1.0,34,Online Banking,286,0,82.48970588235295,0.125,0.0,0
139,64,F,Widowed,High,7,2045.49,292.21285714285716,280.48,493.64,46.89,157.859054403423,2,0.42857142857142855,162,152,0.0457516339869281,0,2,5,0,0,2.0,1.0,0.0,0.5,165.0,121.0,0.0,1.0,1.0,1.0,1.0,22,Website,211,0,92.97681818181819,0.2857142857142857,0.0,0
140,53,M,Married,High,3,1024.23,341.41,445.89,490.3,88.04,220.54552749942582,2,0.0,110,32,0.09090909090909091,0,2,0,0,1,1.0,0.0,0.0,0.0,247.0,0.0,0.0,1.0,0.0,1.0,0.0,18,Mobile App,71,0,56.90166666666667,0.3333333333333333,0.0,0
141,38,F,Widowed,Medium,7,2483.75,354.82142857142856,426.75,485.11,142.43,152.52920468209484,4,0.5714285714285714,27,266,0.026217228464419477,0,2,2,1,2,2.0,0.0,2.0,0.0,221.0,114.0,2.0,0.0,0.0,2.0,0.0,41,Online Banking,186,0,60.579268292682926,0.2857142857142857,0.2857142857142857,0
142,35,M,Divorced,High,5,1391.99,278.398,306.78,395.87,157.67,102.52192531356404,3,0.2,31,183,0.02717391304347826,2,2,0,0,1,1.0,1.0,0.0,1.0,301.0,0.0,0.0,1.0,0.0,0.0,1.0,18,Mobile App,248,0,77.33277777777778,0.2,0.0,0
143,68,F,Widowed,Low,2,343.27,171.635,171.635,198.99,144.28,38.68581199871603,1,0.0,298,12,0.15384615384615385,2,0,0,0,0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,13,Website,6,0,26.405384615384612,0.5,0.0,0
144,45,F,Married,Low,1,419.85,419.85,419.85,419.85,419.85,0.0,1,0.0,65,0,1.0,0,0,1,0,0,1.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,1.0,1.0,0.0,39,Online Banking,316,1,10.765384615384615,1.0,0.0,0
145,32,F,Married,High,5,1768.7,353.74,410.66,484.18,75.7,164.96436403053843,2,0.4,13,264,0.018867924528301886,4,0,0,1,0,2.0,2.0,1.0,1.0,64.0,25.0,1.0,1.0,0.0,0.0,2.0,16,Online Banking,81,0,110.54375,0.4,0.2,0
146,59,F,Divorced,Low,5,1373.73,274.746,267.25,418.07,34.12,155.01797292572238,4,0.4,7,184,0.02702702702702703,0,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,Mobile App,19,0,171.71625,0.0,0.0,1
147,19,F,Widowed,High,8,2260.34,282.5425,274.955,489.82,78.65,152.8084335509193,4,0.25,34,306,0.026058631921824105,1,4,0,1,2,2.0,1.0,1.0,0.5,41.0,151.0,1.0,1.0,0.0,1.0,1.0,34,Mobile App,120,0,66.48058823529412,0.25,0.125,0
148,54,F,Married,Medium,1,13.04,13.04,13.04,13.04,13.04,0.0,1,1.0,28,0,1.0,0,0,0,0,1,2.0,1.0,1.0,0.5,201.0,83.0,1.0,0.0,1.0,1.0,1.0,29,Website,297,0,0.44965517241379305,2.0,1.0,0
149,28,M,Single,Medium,1,444.84,444.84,444.84,444.84,444.84,0.0,1,0.0,247,0,1.0,1,0,0,0,0,1.0,0.0,1.0,0.0,290.0,0.0,1.0,0.0,0.0,1.0,0.0,6,Online Banking,317,0,74.14,1.0,1.0,1
150,40,F,Widowed,Medium,8,1193.26,149.1575,108.84,398.49,19.9,133.73184723275796,5,0.0,18,313,0.025477707006369428,2,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Mobile App,185,0,31.40157894736842,0.0,0.0,0
151,61,M,Single,Medium,1,334.2,334.2,334.2,334.2,334.2,0.0,1,0.0,11,0,1.0,0,0,0,1,0,2.0,1.0,0.0,0.5,39.0,31.0,0.0,1.0,1.0,1.0,1.0,36,Mobile App,212,0,9.283333333333333,2.0,0.0,0
152,58,F,Married,High,7,1448.8,206.97142857142856,177.93,395.38,22.57,151.40330604366727,3,0.14285714285714285,18,320,0.021806853582554516,0,0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Mobile App,92,0,30.183333333333334,0.0,0.0,0
153,29,M,Married,Low,5,1735.16,347.03200000000004,385.58,485.08,185.34,126.66370265391741,4,0.2,82,218,0.0228310502283105,1,1,0,1,2,1.0,1.0,1.0,1.0,148.0,0.0,1.0,0.0,0.0,0.0,1.0,42,Online Banking,339,0,41.31333333333333,0.2,0.2,0
154,20,F,Divorced,High,7,1753.55,250.50714285714284,243.07,445.69,73.02,130.55113719845386,3,0.2857142857142857,139,212,0.03286384976525822,4,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Mobile App,256,0,67.44423076923077,0.0,0.0,0
155,69,M,Divorced,Low,8,1883.08,235.385,263.25,433.5,29.66,184.44834003822626,4,0.0,73,236,0.03375527426160337,1,3,2,0,2,2.0,0.0,2.0,0.0,36.0,68.0,2.0,0.0,0.0,2.0,0.0,18,Website,267,0,104.61555555555555,0.25,0.25,0
156,34,F,Widowed,High,7,702.9200000000001,100.41714285714286,91.31,213.27,40.42,64.67766505636129,4,0.14285714285714285,189,162,0.04294478527607362,3,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,Mobile App,184,0,63.901818181818186,0.0,0.0,0
157,50,M,Married,Low,7,2412.6800000000003,344.66857142857145,377.72,496.79,127.19,151.21240452076802,4,0.2857142857142857,52,287,0.024305555555555556,1,2,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Mobile App,201,0,89.35851851851852,0.0,0.0,0
158,18,F,Married,Low,7,1471.29,210.18428571428572,194.97,408.06,8.89,154.7219417597412,5,0.14285714285714285,71,259,0.026923076923076925,2,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Online Banking,89,0,49.043,0.0,0.0,0
159,56,M,Married,High,1,25.75,25.75,25.75,25.75,25.75,0.0,1,0.0,276,0,1.0,0,0,1,0,0,2.0,2.0,1.0,1.0,262.0,10.0,1.0,0.0,1.0,0.0,2.0,18,Website,234,0,1.4305555555555556,2.0,1.0,0
160,37,M,Married,Medium,8,2053.13,256.64125,244.23,422.9,50.47,124.30605070177167,4,0.375,18,325,0.024539877300613498,2,0,2,2,2,2.0,1.0,1.0,0.5,164.0,151.0,1.0,0.0,1.0,1.0,1.0,43,Online Banking,243,1,47.74720930232559,0.25,0.125,0
161,64,M,Single,High,6,1983.84,330.64,358.21500000000003,399.28,226.07,69.60760217102725,4,0.16666666666666666,121,155,0.038461538461538464,0,1,3,1,1,1.0,1.0,1.0,1.0,187.0,0.0,1.0,0.0,0.0,0.0,1.0,4,Mobile App,160,0,495.96,0.16666666666666666,0.16666666666666666,1
162,60,F,Married,Medium,3,425.88,141.96,82.91,290.67,52.3,129.69287220198342,3,0.0,137,77,0.038461538461538464,1,1,0,1,0,2.0,1.0,1.0,0.5,33.0,116.0,1.0,1.0,0.0,1.0,1.0,6,Mobile App,203,0,70.98,0.6666666666666666,0.3333333333333333,1
163,69,M,Divorced,High,3,1064.88,354.96000000000004,313.26,492.32,259.3,121.97847187106422,3,0.0,24,296,0.010101010101010102,1,1,1,0,0,2.0,1.0,0.0,0.5,76.0,225.0,0.0,1.0,1.0,1.0,1.0,22,Mobile App,352,0,48.403636363636366,0.6666666666666666,0.0,0
164,58,F,Widowed,Low,5,955.49,191.098,184.49,303.76,53.41,91.14342088159736,3,0.4,73,286,0.017421602787456445,2,1,0,2,0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,2,Website,36,1,477.745,0.2,0.0,1
165,31,F,Widowed,Medium,1,181.34,181.34,181.34,181.34,181.34,0.0,1,0.0,85,0,1.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Mobile App,305,0,3.8582978723404255,0.0,0.0,0
166,48,F,Widowed,Low,5,1241.5,248.3,297.64,488.7,25.9,180.66338906928542,3,0.2,23,328,0.015197568389057751,1,0,1,3,0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,1.0,0.0,48,Online Banking,150,0,25.864583333333332,0.2,0.0,0
167,42,F,Single,Low,8,2356.35,294.54375,263.03,483.63,143.19,148.1075976576778,5,0.25,4,360,0.0221606648199446,2,1,1,2,2,1.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,40,Website,303,0,58.90875,0.125,0.0,0
168,20,M,Married,Low,4,1126.93,281.7325,285.78,388.28,167.09,109.4771411071736,3,0.25,224,114,0.034782608695652174,1,0,2,1,0,2.0,1.0,2.0,0.5,105.0,145.0,2.0,0.0,0.0,1.0,1.0,32,Website,124,1,35.2165625,0.5,0.5,0
169,21,F,Widowed,High,9,2164.75,240.52777777777777,266.32,428.65,20.04,154.88491742078838,4,0.5555555555555556,16,334,0.026865671641791045,1,1,0,6,1,1.0,1.0,0.0,1.0,174.0,0.0,0.0,0.0,1.0,0.0,1.0,39,Mobile App,196,0,55.506410256410255,0.1111111111111111,0.0,0
170,48,M,Divorced,Low,7,1448.33,206.9042857142857,173.08,366.77,20.97,135.0747033875629,4,0.42857142857142855,9,327,0.021341463414634148,3,2,1,0,1,1.0,1.0,0.0,1.0,359.0,0.0,0.0,0.0,1.0,0.0,1.0,21,Website,80,1,68.96809523809523,0.14285714285714285,0.0,0
171,52,F,Single,High,7,2532.71,361.8157142857143,426.22,477.4,230.56,109.93541450281053,5,0.2857142857142857,101,257,0.027131782945736434,2,1,1,1,2,1.0,0.0,0.0,0.0,105.0,0.0,0.0,1.0,0.0,1.0,0.0,8,Mobile App,241,0,316.58875,0.14285714285714285,0.0,1
172,61,M,Married,Medium,6,1972.76,328.79333333333335,389.875,441.8,131.59,136.70435481968622,3,0.5,35,323,0.018518518518518517,0,0,2,3,1,2.0,1.0,1.0,0.5,182.0,156.0,1.0,0.0,1.0,1.0,1.0,25,Website,19,0,78.9104,0.3333333333333333,0.16666666666666666,0
173,31,F,Married,Low,3,606.09,202.03,238.69,257.99,109.41,80.7896701317687,2,0.0,82,140,0.02127659574468085,2,0,1,0,0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,41,Mobile App,70,0,14.782682926829269,0.3333333333333333,0.0,0
174,66,F,Married,Medium,7,1801.46,257.3514285714286,217.52,457.32,9.83,172.685753169215,4,0.0,23,293,0.023809523809523808,4,1,1,1,0,1.0,1.0,1.0,1.0,275.0,0.0,1.0,0.0,0.0,0.0,1.0,36,Mobile App,297,1,50.04055555555556,0.14285714285714285,0.14285714285714285,0
175,58,M,Married,Medium,7,1218.9,174.12857142857143,155.9,350.04,62.04,103.3703515566837,4,0.42857142857142855,62,253,0.027559055118110236,3,0,2,1,1,2.0,1.0,0.0,0.5,285.0,55.0,0.0,0.0,2.0,1.0,1.0,4,Website,34,0,304.725,0.2857142857142857,0.0,1
176,26,F,Single,High,6,936.78,156.13,113.745,463.56,27.14,155.98852368042978,4,0.3333333333333333,13,348,0.017191977077363897,1,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Website,99,1,62.452,0.0,0.0,0
177,37,F,Divorced,Medium,1,429.79,429.79,429.79,429.79,429.79,0.0,1,0.0,110,0,1.0,0,0,1,0,0,1.0,1.0,0.0,1.0,324.0,0.0,0.0,0.0,1.0,0.0,1.0,28,Website,301,0,15.349642857142857,1.0,0.0,0
